订单编号,房源编号,房间类型,面积,租客姓名,联系方式,入住日期,退房日期,租期,租金,押金,支付方式,状态
885230a4-cb9f-4b9b-95ae-42acedb0b5db,14986,四室两厅,156,喻荣,15792774719,2022-07-17,2022-09-29,74,4931,4931,微信,完成
dc815aa1-e6fd-49c2-849b-432b73bce491,11949,三室两厅,119,张秀华,18690196210,2023-03-28,2023-05-13,46,3573,3573,现金,完成
e55cc878-5811-4da0-89c5-f68bf2ba1d32,13336,三室两厅,125,孙阳,13149702253,2022-09-01,2022-09-15,14,3197,6394,支付宝,完成
2416636a-3170-42e2-ac26-c108c66894ae,17400,三室两厅,120,李桂花,15654600247,2023-02-09,2023-04-25,75,4130,4130,微信,完成
fc28ffe2-3bfb-4ee1-a833-d0bf0f75c922,15563,两室两厅,100,谭秀华,15928758324,2022-12-01,2023-04-27,147,1472,2944,现金,取消
ee31298e-6459-42f1-97a9-181c12f59de2,16016,四室两厅,154,李莉,18133347908,2022-07-16,2022-10-17,93,6962,13924,微信,完成
b20c7214-d80e-458c-9efd-f73241f9cb12,19362,一室两厅,57,谭桂芳,18295418138,2023-05-12,2023-05-14,2,1268,2536,支付宝,取消
5df35894-b5f6-42a5-839a-5e440106ba2a,14200,四室两厅,158,娄雪,13447146856,2023-03-16,2023-03-30,14,6555,6555,支付宝,完成
d79e9e19-bb81-4615-b6bb-3f30d263679d,17799,一室两厅,68,刘凯,13586595156,2022-12-02,2023-02-22,82,952,952,现金,完成
04bcf146-4021-4e01-a8e5-8a4ac2f01f2e,18600,三室两厅,119,阳芳,13248310741,2022-06-12,2023-03-16,277,3649,3649,支付宝,取消
40536a11-0fe5-4440-93eb-346808119bc4,12197,两室一厅,104,陈雷,13213747516,2023-03-15,2023-03-15,0,1996,1996,支付宝,取消
7b27370b-d03f-4ee4-9317-daf281026e77,18705,两室两厅,86,吴秀云,15263600988,2023-03-02,2023-04-08,37,1489,1489,支付宝,完成
dc36ffd1-74a4-47f2-ab7e-d8b90b6485ce,19720,两室两厅,79,张丽,18914246099,2023-05-15,2023-05-19,4,1639,1639,微信,取消
fb4a98b9-c97d-4849-a2b5-c9e0953995c5,12204,一室一厅,47,张丹丹,13002651636,2022-11-17,2022-11-27,10,521,1042,微信,取消
5dbdfee3-e423-49ba-9fe1-57919ae5d0e2,14621,两室两厅,85,张林,13150319025,2022-06-11,2022-10-16,127,2135,2135,现金,完成
cf92b43e-5e35-4066-b9bc-3d93c7c50a7d,18038,两室一厅,75,白玉,13991831720,2023-02-21,2023-05-03,71,2186,4372,微信,完成
a50811c6-8dad-4b35-8565-c99ed2641e80,15040,两室一厅,80,饶丽华,15879354327,2022-07-20,2022-10-30,102,1410,1410,微信,完成
8d510556-0213-45cd-b18b-cc65e94f1083,17511,一室两厅,67,刘琴,18761877994,2023-02-12,2023-03-21,37,1748,1748,支付宝,取消
a3ab2c80-8a65-42e1-b98d-e2da9c3d02ab,11814,三室两厅,123,陈超,13270463021,2023-01-18,2023-04-22,94,3393,6786,现金,完成
dab321a2-82cd-4b46-9dca-1e222b67bc21,18618,两室两厅,104,戴佳,15058206147,2023-01-13,2023-02-11,29,1199,1199,现金,完成
3afb4a2b-341a-4963-88f9-53356aef8e85,16707,两室一厅,79,高雪,15631902484,2023-05-08,2023-05-14,6,1270,1270,微信,完成
b5b43dce-e657-44eb-afc8-24704107b1b0,19504,两室一厅,80,李玉华,13140938186,2022-12-23,2023-03-09,76,1900,1900,微信,取消
02ce2bdd-9508-46f9-ad1a-fa67d1a85126,12183,两室两厅,96,高桂珍,15645601978,2022-11-05,2023-04-12,158,1363,2726,现金,完成
947bd956-6388-4684-9b4c-23c7d3277c6d,13976,一室两厅,61,阮建平,18065871333,2023-02-12,2023-04-19,66,1548,3096,支付宝,取消
95a2d7de-cbc8-40b2-978f-46cd82d3da3e,15578,四室两厅,144,李斌,14513547766,2022-09-30,2022-12-23,84,5594,5594,现金,取消
da4f53eb-cede-40be-9c0a-23b112ceb656,17840,一室一厅,48,廖岩,15614632419,2022-06-22,2023-02-01,224,596,596,现金,取消
1324922c-7c2a-404c-96be-0f0277e781f1,16606,两室两厅,75,袁英,15767420549,2022-09-24,2022-11-13,50,1835,1835,支付宝,完成
1cb76734-859d-4549-a336-25a40e4c2dde,17204,一室一厅,50,李丽华,13554248986,2023-03-30,2023-04-27,28,1317,2634,微信,取消
d10e5629-837c-48ab-a2f5-72abde9e1ece,13899,两室两厅,88,周红梅,13612338630,2022-06-01,2022-08-16,76,2001,4002,现金,取消
d4db525c-7e40-4adc-83b7-f3c25f8744e6,16291,四室两厅,132,陈鹏,18704695702,2023-04-07,2023-04-09,2,5250,5250,现金,完成
06eeeb1c-d614-4593-9539-b2d6b9849157,12847,三室两厅,117,邹利,13851722285,2022-06-21,2022-09-01,72,4191,8382,现金,完成
b2831344-db80-464a-b1c8-f441cb0681f6,11893,三室两厅,116,黄梅,15957882020,2022-06-15,2022-10-14,121,4195,4195,微信,完成
4b1c71ca-c919-45ff-95ed-60bb1d38d8f6,16781,一室两厅,56,游超,13284145126,2022-06-05,2022-07-14,39,946,946,现金,完成
ccbc7d8d-df1e-4f7d-8652-f2707360cf98,17407,三室两厅,123,何帅,13437441610,2022-05-28,2022-08-03,67,4206,4206,支付宝,取消
380dcadb-4c72-4163-924d-b58a9c662a06,10641,四室两厅,148,胡阳,15915474355,2023-03-01,2023-05-11,71,4693,4693,现金,完成
e777bef9-a83b-470e-bd71-70ef2a55bd96,14694,一室两厅,54,单东,15770331911,2022-10-05,2022-10-11,6,1581,1581,现金,取消
b5a98ee4-ce9f-4dd9-813d-c64b40959f24,17073,三室两厅,112,李玉梅,14535635624,2023-03-14,2023-04-29,46,3415,6830,现金,完成
a758a4b8-c6fd-4a31-9cd8-e94c68b274c1,17336,一室一厅,40,余建军,18681221590,2022-09-01,2023-01-22,143,588,1176,现金,完成
8fe217ec-f8b3-4ec1-ae91-b81e9f1c357e,19220,三室两厅,130,李燕,15339239845,2022-06-28,2022-07-29,31,4105,8210,现金,完成
1764aa7d-ffdd-44f0-904c-4ea943a5c131,14732,四室两厅,157,郑勇,13127681200,2022-08-17,2023-04-01,227,6315,12630,微信,取消
bc9d3e22-0984-4faf-9338-dd1e1b8b2fe1,19514,四室两厅,134,韦桂芳,15638720386,2022-06-21,2023-02-05,229,4560,4560,现金,取消
8766ee57-ecc9-44cc-b355-fa4e57efaf55,10443,一室两厅,55,王宇,15600827110,2022-09-23,2023-03-22,180,556,556,微信,完成
9c2cdc2d-993e-4a69-a7c9-5c54bc56fc1c,19399,两室两厅,81,吴想,18260543303,2023-05-12,2023-05-17,5,1119,1119,支付宝,完成
ba1fd01f-b4c2-4ea5-82bf-708e9264ea96,14757,三室两厅,117,刘浩,15195630945,2022-06-11,2022-12-11,183,4012,4012,现金,取消
6100bd7e-d953-42b8-b8f9-cf5cc523cc3d,10576,一室一厅,41,唐健,13084548601,2023-03-06,2023-03-20,14,903,1806,支付宝,取消
6faa42c0-2666-48cf-85d7-2458980a28fe,13958,两室一厅,77,李莉,14751299857,2023-01-11,2023-04-26,105,1465,1465,微信,取消
8e45b605-ab42-4606-9f25-a63dd209f4fe,16973,一室两厅,56,王琴,15233808998,2022-12-11,2023-03-02,81,777,1554,现金,取消
590c0784-6c95-4516-b88b-722edc92ec28,14811,三室两厅,115,韩彬,13080228573,2023-04-17,2023-05-04,17,3807,3807,微信,取消
1b249ea4-0905-4796-83b3-074c95e21067,16494,一室一厅,47,钟宁,15766960254,2023-01-14,2023-01-18,4,593,593,微信,取消
84cdb227-a10a-4714-9353-382f028ada64,10096,两室一厅,105,林柳,13551087294,2022-11-03,2022-12-09,36,1902,3804,微信,完成
984a0bc7-e37a-462a-961c-ede94a7b06f0,15072,四室两厅,154,吴文,13789806395,2022-09-08,2023-04-03,207,5970,11940,现金,取消
f5a2761f-dfaf-4500-bc4d-7cd8e47a8971,17737,一室两厅,56,朱丽丽,15017964538,2023-01-01,2023-05-06,125,848,1696,现金,完成
07b9380f-2c24-4348-bd72-95e102674f10,16576,两室两厅,73,尹英,13631742373,2022-08-06,2023-03-01,207,1808,3616,微信,完成
b6d59561-9164-420f-a981-38b217e3ced4,19882,两室一厅,87,王柳,18741263959,2022-10-20,2022-11-06,17,1478,1478,现金,取消
6aa48539-1e05-4644-b1d8-303d5a6957a3,15147,四室两厅,156,戴超,15249428400,2023-03-22,2023-05-17,56,6292,6292,现金,取消
c486e663-7e7c-47a0-a8cf-57a7a2815702,10444,一室一厅,42,董凯,18882549290,2022-09-18,2023-04-15,209,980,1960,微信,取消
5a38a674-070f-4b5d-a874-22e2c8adc05d,11086,四室两厅,157,刘红梅,15322723599,2023-03-26,2023-05-11,46,5568,11136,支付宝,取消
d37b2953-5a2d-4db8-9eb6-06009e7e182d,17177,四室两厅,150,陈柳,13225846130,2022-10-04,2023-02-10,129,6250,6250,支付宝,取消
133b9b39-e5f9-4893-9df4-c980df6e3c02,11170,四室两厅,154,蒋婷婷,15808063633,2023-03-07,2023-03-11,4,6795,13590,微信,完成
3ac3c66a-3531-4831-a2f1-55c115888cde,17504,两室两厅,108,顾颖,18253448528,2022-11-23,2023-01-22,60,2189,4378,微信,完成
31cee944-6e8e-4be9-b2d0-b066a47058fc,12274,一室一厅,45,刘阳,14576388228,2023-01-05,2023-04-27,112,1321,2642,现金,完成
01692a51-c306-4279-bb91-60007e3fba0c,11582,两室一厅,102,莫涛,18605054372,2022-09-29,2023-04-06,189,1473,2946,支付宝,取消
364269bd-dfe0-4b5e-926a-a46ba8e22aa3,11537,一室两厅,70,李莹,13173455297,2022-09-05,2022-12-19,105,1411,2822,现金,取消
78ade58d-df2a-4b49-9193-b0b7e773c165,18302,四室两厅,137,刘柳,15820325722,2023-02-01,2023-03-02,29,4577,4577,现金,完成
af02f86c-4078-47da-82a1-0ceabbe262d8,18900,三室两厅,130,林彬,15171938952,2022-05-20,2023-03-02,286,3704,7408,现金,完成
7d77eef4-9138-4edc-9eb5-f9be2d188b35,12085,三室两厅,110,姜杨,15325796960,2022-09-09,2023-04-07,210,3528,7056,支付宝,取消
6feaa32b-2d59-4700-b1ae-2c460f9735fe,11130,两室一厅,108,谢成,13522155175,2022-12-31,2023-02-19,50,1418,1418,现金,取消
3ccf6bed-9f92-4211-ac23-23382ed97cca,10990,一室一厅,48,田华,15021391894,2022-11-03,2023-04-10,158,852,852,支付宝,取消
3272280d-8346-4492-b621-d3d6235684a6,12229,两室两厅,96,申雷,13546915810,2023-03-05,2023-05-12,68,1324,2648,支付宝,取消
6123054f-7274-4d07-a91d-f2e613c41034,15942,两室一厅,96,郭龙,15214503176,2022-07-06,2022-11-21,138,2001,4002,微信,完成
48d47cd9-7af2-4962-8319-dc47f1cf0160,16331,一室两厅,69,王丽娟,15144413454,2022-11-19,2022-11-28,9,1330,1330,支付宝,完成
c02a8d26-7e46-4bce-9711-f45a8399818b,16386,两室一厅,96,马玉梅,18708926561,2022-10-04,2023-03-27,174,1929,3858,支付宝,取消
1d9937cf-1090-41fa-8234-3cc7828eb580,15494,三室两厅,124,陈健,13248025987,2022-09-12,2023-02-23,164,4391,8782,现金,取消
0449f0e2-816b-46c1-8ccb-29e30e7f138b,10400,一室两厅,56,贺洁,15693426930,2022-09-02,2022-09-09,7,715,715,现金,取消
d473b61e-7ad6-4325-8a1a-c1f8adf468ce,12161,两室一厅,99,刘雪,18066275229,2022-07-30,2022-08-05,6,1880,1880,现金,取消
4d564828-95ba-4d77-9dab-bfca2ae62e7e,11472,两室两厅,104,杨斌,13081089691,2022-10-04,2023-02-28,147,1976,3952,支付宝,取消
eb116381-dc29-4374-a4d0-dc2c473d8e27,12061,两室一厅,74,周丽,13727104761,2023-01-18,2023-03-18,59,1369,2738,现金,取消
0d9a566c-bd66-4d93-b8ee-0ea15ac4e986,18841,一室两厅,68,张勇,13308125815,2023-05-07,2023-05-19,12,1134,2268,支付宝,取消
d1c4d823-0eae-495d-acd2-3bb2434e385c,12801,两室两厅,97,谢玉华,18566404015,2022-10-16,2023-03-12,147,2150,2150,现金,完成
2cf65e28-0628-476b-8994-eea2c2e162ae,12379,两室一厅,106,刘雪,15825013233,2022-07-19,2023-05-15,300,1716,3432,现金,完成
dd494912-ff1f-460d-a37e-5c8307c62b0f,19072,一室两厅,57,张宁,18848883852,2023-05-09,2023-05-11,2,1016,2032,微信,取消
1b8b2ce7-df96-4e02-9707-8d05cca599ca,12112,一室一厅,50,苏晶,15851150795,2022-12-01,2023-04-05,125,883,1766,微信,完成
9d958952-f936-454a-a1ee-a73f80ec4f5c,19130,两室两厅,109,刘鹏,15100198631,2023-02-07,2023-03-01,22,2070,4140,支付宝,完成
5c06c27e-9d16-4c18-9ef0-103599e5043b,18820,一室一厅,47,戴旭,15609510748,2023-03-27,2023-04-23,27,1090,1090,支付宝,完成
0dcbe98e-df2f-498b-ad58-17cb87a50011,12089,两室一厅,92,李志强,15755820033,2023-01-18,2023-05-08,110,1075,1075,微信,取消
954113f2-ddd3-418f-8c58-1257fd2df218,13756,四室两厅,135,安凯,15291657225,2022-12-06,2022-12-23,17,6707,13414,微信,取消
cbf4057f-a649-4136-9ec5-b2156ffc8511,10552,两室一厅,84,苏波,15916942175,2022-10-26,2022-11-27,32,2074,4148,现金,完成
313cebfb-84da-41ad-8609-fdbccf507ed1,12872,四室两厅,159,车涛,13038120019,2022-12-27,2023-01-31,35,5686,11372,现金,取消
26ffd22e-48ce-46e5-86da-2b3bffaaf609,16317,四室两厅,154,左小红,13801681780,2023-04-20,2023-05-07,17,6432,12864,支付宝,完成
dbb24b58-8d27-406f-8a1f-439985f0317d,18128,一室两厅,59,许旭,18806641517,2022-06-15,2022-10-26,133,1413,1413,现金,完成
e3bacf28-9d48-46a2-99d2-51b059072bf0,12030,一室一厅,43,凌欣,15156953584,2022-09-16,2022-10-24,38,1455,2910,现金,完成
dc408350-b1de-4e00-a0e4-41093e5327f6,12836,一室两厅,62,王健,15914320871,2023-04-13,2023-05-06,23,745,1490,现金,取消
cafbe054-165d-45e7-9f27-c02f16cf3ba4,12951,两室两厅,91,赵亮,14787763735,2023-03-12,2023-03-20,8,1903,3806,支付宝,完成
abb24926-db13-49e1-a83d-a394f2e51a07,17093,一室两厅,53,黄秀珍,15262292721,2022-07-24,2023-05-11,291,1349,2698,现金,完成
3f1f368a-adca-4f39-a2b8-b5a16c873ce9,11666,三室两厅,116,魏华,15645828149,2022-09-23,2022-12-12,80,4359,4359,现金,取消
11ec46e5-98c9-49c5-b679-015bbe56581c,19173,一室一厅,42,张坤,15115599775,2022-11-29,2022-12-19,20,749,749,现金,完成
e91a7c60-4096-41a1-b0fc-32eaf1742646,10040,两室两厅,98,许丽娟,18688124849,2022-07-21,2022-11-04,106,1097,1097,微信,取消
c717db52-05ca-4abe-9656-540260c002ac,10924,四室两厅,158,史宁,14500276478,2023-01-31,2023-02-13,13,5592,11184,现金,取消
f8fe348e-5966-4632-8920-10d2457da918,12092,一室两厅,61,樊超,15819372465,2022-12-11,2023-04-25,135,1281,1281,支付宝,取消
2342f4de-4359-4d9e-a0ca-0cfc6e791880,13247,四室两厅,140,周颖,18733077560,2022-12-22,2023-01-23,32,4504,4504,支付宝,完成
4496171d-7944-4acb-ae02-1301082b8f65,11535,两室两厅,75,李颖,18678246173,2022-09-13,2023-04-06,205,1087,2174,支付宝,完成
d57e6726-73bd-4522-8650-a80c4cb43f0a,14563,两室两厅,95,陈伟,13755583934,2022-07-16,2022-10-15,91,1274,1274,支付宝,取消
2042de42-c11c-4320-973d-22543d7f3884,13133,四室两厅,138,杨利,13437041435,2023-03-03,2023-03-21,18,6483,12966,支付宝,完成
c4928abb-711c-4623-89e7-3948f4b07163,19411,三室两厅,120,吴洋,13450557889,2023-03-08,2023-03-29,21,3947,3947,现金,完成
a558ca66-693e-498b-871a-19db8fc43892,13434,三室两厅,110,范琴,13849328799,2023-02-09,2023-02-10,1,3619,7238,支付宝,取消
5b64ff43-f28f-48ae-b9b1-d6ba0d4c76b1,18737,一室一厅,48,谢建国,15970218281,2023-01-26,2023-02-17,22,1473,2946,微信,完成
3c05f931-52da-42ac-9fd6-dec6626837fa,13970,两室两厅,86,侯燕,13628260690,2022-08-28,2023-04-07,222,1813,1813,现金,完成
522048c0-10f2-498e-990c-0f24a724401a,13175,两室两厅,101,李婷婷,15092638505,2022-08-31,2022-12-07,98,2080,4160,现金,取消
4a9012f7-1541-431e-94e1-5962819e5a5e,13417,一室一厅,47,高丽华,18525249769,2022-07-22,2022-10-20,90,633,633,微信,取消
4c6cbc6a-dd0a-478f-8cd2-a99e1d5ca6d2,16196,一室两厅,61,孟雪梅,14725746233,2022-08-09,2022-11-07,90,599,1198,支付宝,完成
03f07b01-c853-4776-abcf-a2a9c68e4ea8,12938,两室两厅,102,陈俊,13579005120,2023-01-12,2023-05-19,127,1530,3060,现金,完成
8991c00c-7f5a-4464-8388-cfb182951f08,11656,两室两厅,92,孙小红,14795809860,2023-04-19,2023-05-18,29,1318,1318,现金,完成
28579134-444a-4240-8948-6aceae5cf838,18815,一室一厅,44,王桂兰,15268136188,2023-05-17,2023-05-17,0,1398,1398,现金,取消
95e8c0c7-8d24-4616-9460-dac39573e6d3,15938,三室两厅,111,史雪梅,13909479785,2022-10-22,2022-11-02,11,3364,3364,现金,取消
8eb2ca7c-f86b-4c20-91e7-78d56ad6729c,18359,一室两厅,60,伍秀芳,14586701793,2023-04-25,2023-05-05,10,864,1728,微信,完成
029296fa-693b-4184-af92-5e6c909ff52a,18484,一室一厅,44,李梅,15186196367,2022-06-06,2022-07-11,35,1473,1473,现金,取消
35268ece-5baf-4c58-8beb-a398089b00ce,11988,两室两厅,92,邰佳,15748797717,2023-01-06,2023-02-18,43,2166,4332,支付宝,完成
06a9dd88-be4a-4256-80d3-3bd4151e8405,14345,三室两厅,130,杨建华,15984951873,2023-01-30,2023-05-08,98,3000,3000,现金,完成
cf0bb1ae-1e53-46b9-8a46-0abaee4a45cd,18086,一室一厅,50,宋萍,13077021497,2022-06-11,2022-08-10,60,1274,2548,现金,取消
10046819-8d0a-4a56-bfb9-f1009cb8a4dd,13934,一室一厅,48,陈敏,14713279977,2023-05-16,2023-05-19,3,990,1980,支付宝,取消
c4b72c64-bb43-4a46-866f-b4fab8782512,14249,一室两厅,66,师淑珍,13027883578,2023-02-04,2023-03-21,45,1187,2374,现金,完成
c366c703-1054-4ba6-b287-4f35e7b9f32b,19566,四室两厅,138,欧阳芳,15002047834,2022-10-09,2023-05-15,218,6288,6288,现金,取消
71377661-f5ae-4c4d-8c2b-e0f2a52b9caf,11855,两室两厅,110,何桂英,14586346291,2023-02-01,2023-03-07,34,1877,1877,微信,取消
22b8949f-1088-4433-a222-b3c6e9a534f3,18156,一室一厅,40,刘龙,15141608700,2023-04-24,2023-05-19,25,1472,2944,支付宝,取消
7a433eac-bd92-4b46-afe0-e3c258c25c49,16797,两室一厅,80,殷林,13942961391,2022-07-29,2022-09-18,51,1554,3108,支付宝,取消
84166ff2-126f-41e5-bc9a-6d07d8a73005,15572,两室一厅,107,周宇,18675463844,2023-03-05,2023-04-15,41,1689,3378,支付宝,完成
353ea710-e02d-4beb-8069-ad2393bf341f,17420,一室两厅,56,孙丽,18095245988,2023-05-09,2023-05-12,3,705,705,现金,取消
9cfd6986-43c2-4272-bc06-3902c492f85e,15662,三室两厅,130,王玉兰,15538897956,2022-12-14,2023-04-18,125,3023,3023,支付宝,完成
d1f5267e-6780-4742-8c11-ca6661c5472b,14139,两室两厅,76,汪洁,13990586384,2022-10-29,2023-01-27,90,1669,1669,支付宝,取消
5fa87717-06f0-4b2e-85c8-2f2c4422325d,10002,四室两厅,144,尚桂英,18599828640,2023-03-12,2023-04-29,48,5098,5098,现金,取消
e5369dde-c4c5-46f4-936e-1bf61fbd05f2,15336,四室两厅,130,陈桂珍,15750720033,2022-12-24,2023-02-10,48,6435,12870,微信,完成
94f463cc-2fd0-400f-a7dc-1fddd235edfc,11902,一室一厅,47,冯杨,18727258637,2022-09-19,2022-10-24,35,693,693,支付宝,完成
f161a8ab-607d-4664-9b08-a4a700efaac2,19763,一室两厅,56,廖岩,13217937448,2022-06-05,2023-01-06,215,1791,1791,现金,取消
5a3ba83a-94db-4192-8c56-54e911e161ff,17176,一室两厅,58,陈磊,18192231061,2022-07-20,2022-08-26,37,1794,1794,现金,取消
23f0f9ca-e557-4d56-be19-8309628c162c,17835,三室两厅,129,陈玉华,15567002692,2023-03-02,2023-04-18,47,4137,8274,微信,取消
29244231-f96d-464d-b854-a029d01acd3f,12144,三室两厅,112,张丽,18524827142,2022-12-12,2023-01-02,21,3314,6628,现金,取消
b5197e63-d2c1-4489-9684-0b46a1451b25,10848,一室一厅,40,周龙,13061904404,2022-08-25,2022-10-12,48,837,1674,现金,取消
bf06898a-b2cb-44c1-a808-747a9739a1de,11888,一室两厅,55,贾玉珍,15631740887,2022-08-11,2023-05-01,263,1721,1721,支付宝,取消
49076459-1e95-4639-ba0b-8b00a049c5e8,16273,三室两厅,118,王洁,15725897589,2023-04-24,2023-05-07,13,4048,8096,微信,完成
8dc36afb-752a-40b6-8e75-72109f92bbc6,11527,一室一厅,42,谭健,15650310253,2022-07-12,2023-04-08,270,751,751,现金,取消
77f8d528-1c25-4782-8625-0aca12d19de3,14600,两室两厅,89,徐帆,18745278895,2023-03-06,2023-03-29,23,1176,1176,支付宝,取消
5c6cf2fa-6b62-42da-ab4d-4ffde63f7d25,15535,一室两厅,62,宋琴,18249932267,2022-12-22,2023-01-27,36,1725,1725,支付宝,取消
f6737bcb-8a97-4a24-aa73-76d83f070676,18376,两室一厅,87,邱楠,15875468095,2023-03-06,2023-03-23,17,1840,3680,现金,完成
9d91c26e-c986-4498-a875-5348bc686021,11232,三室两厅,116,张文,13096800704,2022-06-10,2023-02-23,258,3074,3074,支付宝,完成
0f1ef214-5301-4875-98b9-105075ea5e0b,12171,一室一厅,44,张林,18097223379,2023-02-19,2023-05-09,79,1054,1054,现金,完成
5bd76407-2342-45e6-9ee1-ca551bec77f4,17897,四室两厅,156,曾欣,18032586316,2023-02-10,2023-03-18,36,4763,9526,现金,完成
5acc9d1c-6dff-4390-a597-41313a6d6de2,19248,四室两厅,130,李琴,13481553373,2023-03-11,2023-03-31,20,4973,4973,现金,完成
3e70f34c-ec23-4289-922b-c9b97c5e082d,16576,三室两厅,119,胡帅,15088721840,2022-10-25,2023-05-09,196,3665,3665,现金,取消
923b2b7e-614d-4c37-9b4d-0f25234cc640,16808,两室两厅,100,周萍,13961367146,2023-04-28,2023-05-01,3,1208,1208,支付宝,完成
f19ecd33-2d91-4ae5-99f3-ce9661413997,17099,两室两厅,71,张建国,14544228025,2023-02-16,2023-03-24,36,1841,1841,支付宝,取消
b45791ff-09f8-4146-b5db-0bec3a31fa6d,18757,三室两厅,130,朱浩,13873488556,2022-09-18,2023-01-24,128,3728,3728,微信,取消
82535a0d-46aa-48a8-b1c3-03b72efe4fe3,18204,一室两厅,54,陈玲,15269624208,2022-08-14,2023-04-01,230,1428,1428,微信,取消
7be44bed-556a-4868-a1e3-7093bbc9955e,14623,一室一厅,45,潘峰,14545825304,2022-12-18,2022-12-18,0,1116,2232,支付宝,完成
748384b0-d6fa-4d82-9d21-d4259506c754,11291,两室两厅,90,姜兰英,18619785437,2022-05-22,2022-10-18,149,1533,1533,支付宝,取消
26e30869-c037-4b82-81df-4491c574b8ba,10618,三室两厅,125,吕秀荣,18953919483,2022-09-21,2023-03-29,189,4119,4119,微信,完成
84154889-0ad9-43cd-a6c5-c7655fad9cd8,18281,三室两厅,129,丁文,13395121574,2022-09-29,2022-10-15,16,3652,7304,支付宝,完成
8353d771-cfe3-4983-b3a5-b1a30d3755e2,10455,三室两厅,123,陈建国,13221747441,2022-10-19,2023-04-06,169,3578,7156,微信,取消
d9440757-28ca-4b35-bf8a-273f69e94292,17564,一室两厅,68,朱博,15186847930,2022-11-15,2022-11-15,0,1414,1414,现金,取消
c960b39f-af38-48ef-82a5-85c71e4c9472,19742,两室一厅,99,赵荣,15346122353,2022-08-25,2022-10-26,62,1985,1985,现金,完成
d70c3a1e-8ba1-484d-8081-1ea779e11834,15392,四室两厅,137,赵志强,14543949851,2022-10-11,2023-02-18,130,6681,6681,现金,取消
3d685265-c58f-4cc1-adff-506e218c429d,11723,一室两厅,52,黄红,15219513339,2022-11-27,2022-12-22,25,1159,2318,微信,完成
2cca5487-bce5-41cb-9f2d-acea7fbdec7e,16548,一室一厅,43,白璐,13408486832,2023-04-10,2023-04-21,11,1092,1092,支付宝,完成
ba9ce1d7-d2e1-4176-8208-4da413325609,15266,三室两厅,125,伍林,18566475706,2022-09-08,2023-01-03,117,3552,3552,支付宝,完成
9d13880a-0017-434a-b5e2-4b6b2742b981,16239,三室两厅,126,陈婷,13385600825,2022-10-27,2023-04-13,168,4307,8614,现金,完成
57039a47-527d-4f5e-bc09-3f6d261a9500,16768,两室一厅,107,张玉梅,15005994137,2023-01-30,2023-04-03,63,1359,2718,微信,取消
